1. Time,2. q_1,3. q_2,4. q_3,5. q_4,6. q_5,7. q_6,8. q_7,9. O_T_EE_11,10. O_T_EE_21,11. O_T_EE_31,12. O_T_EE_41,13. O_T_EE_12,14. O_T_EE_22,15. O_T_EE_32,16. O_T_EE_42,17. O_T_EE_13,18. O_T_EE_23,19. O_T_EE_33,20. O_T_EE_43,21. O_T_EE_14,22. O_T_EE_24,23. O_T_EE_34,24. O_T_EE_44,25. q_1_d,26. q_2_d,27. q_3_d,28. q_4_d,29. q_5_d,30. q_6_d,31. q_7_d,32. dq_1,33. dq_2,34. dq_3,35. dq_4,36. dq_5,37. dq_6,38. dq_7,39. dq_1_d,40. dq_2_d,41. dq_3_d,42. dq_4_d,43. dq_5_d,44. dq_6_d,45. dq_7_d,46. tau_J_1,47. tau_J_2,48. tau_J_3,49. tau_J_4,50. tau_J_5,51. tau_J_6,52. tau_J_7,53. joint_contact_1,54. joint_contact_2,55. joint_contact_3,56. joint_contact_4,57. joint_contact_5,58. joint_contact_6,59. joint_contact_7,60. joint_collision_1,61. joint_collision_2,62. joint_collision_3,63. joint_collision_4,64. joint_collision_5,65. joint_collision_6,66. joint_collision_7,67. cartesian_contact_x,68. cartesian_contact_y,69. cartesian_contact_z,70. cartesian_contact_R,71. cartesian_contact_P,72. cartesian_contact_Y,73. cartesian_collision_x,74. cartesian_collision_y,75. cartesian_collision_z,76. cartesian_collision_R,77. cartesian_collision_P,78. cartesian_collision_Y,79. tau_ext_1,80. tau_ext_2,81. tau_ext_3,82. tau_ext_4,83. tau_ext_5,84. tau_ext_6,85. tau_ext_7,86. O_F_ext_x,87. O_F_ext_y,88. O_F_ext_z,89. O_F_ext_R,90. O_F_ext_P,91. O_F_ext_Y,92. Gripper Width,93. Object Grasped
28540.2,-0.521047,-0.0440163,0.888769,-2.39763,-2.00345,1.95725,0.124655,0.0274801,-0.0122572,-0.999538,0,0.590126,0.807274,0.00632472,0,0.806839,-0.590038,0.0294178,0,0.57621,0.0656465,0.370508,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.304343,-0.143005,0.476469,0.00203704,0.020801,-0.000454347,-0.0532327,0,0,0,0,0,0,0,-0.422662,-15.4901,-1.25584,18.6717,-0.77079,-1.28523,0.0690795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11224,0.806879,-1.08779,-0.30211,-0.197636,-0.0278092,0.121061,2.95735,-2.21749,-2.33962,0.512986,2.04424,-1.11611,0.0462366,1
28540.2,-0.510707,-0.0489478,0.904914,-2.39745,-2.00248,1.95725,0.123034,0.0307543,-0.0152116,-0.999402,0,0.569144,0.822211,0.00499944,0,0.821659,-0.568968,0.0339448,0,0.574097,0.0809093,0.372528,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.303107,-0.147825,0.471879,0.00076474,0.0377994,-0.000442497,-0.0396612,0,0,0,0,0,0,0,-0.172723,-15.149,-1.22014,18.6717,-0.788185,-1.2953,0.0297119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.715522,0.579478,-0.703175,-0.0802947,-0.207081,0.00568642,0.0942479,2.62715,-1.34992,-1.71552,0.250868,1.64984,-0.723068,0.0462366,1
28540.2,-0.500524,-0.0541409,0.921176,-2.39744,-2.0007,1.95728,0.122026,0.0342761,-0.017293,-0.999253,0,0.548285,0.836269,0.00433473,0,0.835585,-0.548034,0.0381463,0,0.571473,0.0959912,0.374431,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.29525,-0.158471,0.483016,-0.00109097,0.0740483,0.00388256,-0.0242876,0,0,0,0,0,0,0,-0.640863,-14.6927,-1.8549,18.7113,-0.897133,-1.41432,0.0892211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.68086,0.641672,-0.656748,-0.0355822,-0.241519,-0.00775545,0.07426,3.18268,-1.00059,-2.00517,0.0172853,1.96343,-0.688285,0.0462366,1
28540.3,-0.490458,-0.0595947,0.937282,-2.39745,-1.99746,1.95732,0.121736,0.0380078,-0.0179483,-0.999107,0,0.528167,0.849115,0.00483865,0,0.848286,-0.527889,0.0417535,0,0.568374,0.110689,0.376233,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.297246,-0.162242,0.465729,0.00105383,0.119144,0.0079193,0.000799364,0,0,0,0,0,0,0,-0.533746,-14.2365,-1.70415,18.747,-0.897133,-1.48299,-0.00050053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100679,0.552271,-0.0804983,-0.0102554,-0.299418,0.0302659,0.0622552,2.77176,0.231632,-2.15108,-0.545248,1.79782,-0.11512,0.0462366,1
28540.3,-0.480494,-0.0653338,0.952972,-2.39742,-1.99257,1.95771,0.121735,0.0414099,-0.0172805,-0.998983,0,0.509005,0.86073,0.00621032,0,0.859764,-0.508755,0.0444395,0,0.564854,0.124886,0.377889,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.302283,-0.167466,0.458033,0.000303592,0.151151,0.023454,0.00108811,0,0,0,0,0,0,0,-0.569452,-13.8913,-1.93028,18.6359,-0.79734,-1.56264,0.00957027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.336586,0.480761,-0.293044,-0.013145,-0.311951,-0.0584376,0.0498795,2.84565,-0.131989,-2.07222,-0.450441,1.74702,-0.341283,0.0462366,1
28540.3,-0.470298,-0.0707571,0.968777,-2.39731,-1.98698,1.95866,0.12172,0.0439016,-0.0157712,-0.998902,0,0.489407,0.87201,0.00774162,0,0.870947,-0.489219,0.0460021,0,0.560919,0.139196,0.379206,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.299963,-0.159153,0.461116,0.00612595,0.181224,0.0263226,-0.000369833,0,0,0,0,0,0,0,-0.351251,-13.3954,-1.81523,18.7113,-0.815651,-1.47292,0.099292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.628801,0.363025,-0.583011,-0.0652719,-0.259506,-0.137151,0.0626613,2.45078,-0.808557,-1.69257,-0.122184,1.42235,-0.628445,0.0462366,1
28540.4,-0.45996,-0.0759029,0.98473,-2.3972,-1.98001,1.96011,0.121695,0.0452171,-0.0131539,-0.998881,0,0.469884,0.882665,0.00964711,0,0.881567,-0.469803,0.0460932,0,0.556507,0.153472,0.380101,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.303329,-0.138988,0.467159,-0.000328262,0.206329,0.0472748,0.000629864,0,0,0,0,0,0,0,-0.351251,-13.1296,-1.89061,18.747,-0.869667,-1.43355,0.0690795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.788355,0.0812377,-0.77147,0.135799,-0.259705,-0.182371,0.0776962,2.00901,-1.41891,-0.670385,0.341884,0.824329,-0.787875,0.0462366,1
28540.4,-0.449192,-0.0804993,1.00096,-2.39704,-1.97246,1.96246,0.12169,0.0450968,-0.00962901,-0.998927,0,0.449376,0.893256,0.0116768,0,0.892202,-0.449429,0.0446109,0,0.55161,0.168081,0.380499,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.32685,-0.123128,0.483979,0.0111675,0.221562,0.0731401,-0.00271936,0,0,0,0,0,0,0,-0.640863,-12.6734,-2.48967,18.5606,-0.923683,-1.46376,0.109363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11067,0.174397,-1.06753,-0.0559639,-0.273882,-0.195235,0.0723359,2.2404,-2.116,-0.89791,0.546159,1.01721,-1.10095,0.0462366,1
28540.4,-0.437957,-0.0843761,1.01764,-2.39654,-1.96417,1.96472,0.121697,0.0441998,-0.00530289,-0.998999,0,0.428297,0.903517,0.0141536,0,0.902554,-0.428502,0.0422073,0,0.546236,0.183,0.380621,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.330295,-0.102516,0.493507,0.0195257,0.27012,0.05217,-0.00129502,0,0,0,0,0,0,0,-0.422662,-12.1378,-2.18816,18.5249,-0.860511,-1.35481,0.0498535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.00164,-0.00726421,-0.975668,-0.150273,-0.301777,-0.143534,0.0628485,1.21432,-2.5784,-0.27348,0.867063,0.393983,-0.989526,0.0462359,1
28540.5,-0.426318,-0.0878423,1.03461,-2.39538,-1.95373,1.96533,0.121716,0.0436259,0.000165305,-0.999038,0,0.408611,0.912521,0.0179942,0,0.911664,-0.409011,0.0397428,0,0.540409,0.197753,0.380879,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.353338,-0.0937413,0.499058,0.0430768,0.339539,-0.0068149,0.00126001,0,0,0,0,0,0,0,-0.315546,-11.7966,-2.15245,18.3344,-1.06834,-1.19551,-0.0398682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15284,0.347634,-1.07442,-0.6202,-0.33298,-0.0456561,0.0222944,1.72307,-2.82716,-1.37422,0.656884,1.08736,-1.13594,0.0462359,1
28540.5,-0.414592,-0.0907358,1.05158,-2.39311,-1.94007,1.96531,0.121713,0.0423681,0.00807796,-0.99906,0,0.391009,0.920063,0.0240211,0,0.919409,-0.391667,0.0358234,0,0.534285,0.212128,0.381166,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.343273,-0.0794003,0.494007,0.0816128,0.446665,0.00100031,0.00094286,0,0,0,0,0,0,0,-0.533746,-11.5308,-2.63646,18.4098,-1.03172,-1.35481,-0.0105713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.314659,0.127679,-0.259557,-0.959902,-0.383794,0.102897,0.00820922,-0.688809,-2.45184,-1.14367,0.533791,0.0362736,-0.304066,0.0462359,1
28540.5,-0.402732,-0.0929645,1.06847,-2.38973,-1.92368,1.96531,0.121714,0.0399071,0.0183891,-0.999025,0,0.374906,0.926499,0.0320301,0,0.926202,-0.375825,0.0300803,0,0.527883,0.226264,0.381385,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.348803,-0.0566467,0.495363,0.113174,0.504515,0.00131156,0.0010794,0,0,0,0,0,0,0,-0.74798,-10.9198,-2.71184,18.4098,-0.860511,-1.34474,-0.0206421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.578199,0.164439,-0.524627,-1.05078,-0.410262,0.0575118,0.0140932,-0.291779,-3.01139,-1.31033,0.688338,0.216628,-0.571618,0.0462359,1
28540.6,-0.390792,-0.0949145,1.08545,-2.38521,-1.90571,1.9653,0.121702,0.0369204,0.0302916,-0.998849,0,0.359462,0.932224,0.0415578,0,0.932428,-0.36059,0.0235298,0,0.521212,0.240381,0.381823,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.353966,-0.0559525,0.490572,0.147529,0.528663,0.000378939,-0.00114758,0,0,0,0,0,0,0,-0.315546,-10.4993,-2.41429,18.8224,-0.707618,-1.3246,0.0892211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.535083,0.414729,-0.444461,-1.13858,-0.347726,0.0749235,0.00786881,0.498701,-2.15114,-2.231,0.0898266,0.873452,-0.531014,0.0462359,1
28540.6,-0.379143,-0.0964058,1.10219,-2.38002,-1.88829,1.96525,0.121707,0.0337101,0.0423688,-0.998524,0,0.344006,0.937549,0.0513952,0,0.938361,-0.345238,0.01703,0,0.514438,0.254254,0.382422,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.351851,-0.0419228,0.478782,0.158123,0.474264,-0.00460298,0.0023377,0,0,0,0,0,0,0,-0.458368,-10.0431,-2.60075,18.7113,-0.806495,-1.1067,-0.00050053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692817,0.0580525,-0.013656,-0.750089,-0.257434,0.104286,0.0451043,-0.851091,-1.75195,-0.87096,0.387746,-0.139626,-0.0525444,0.0462359,1
28540.6,-0.367418,-0.0976749,1.11877,-2.37452,-1.87213,1.96487,0.121701,0.0306977,0.0538358,-0.998068,0,0.32784,0.942756,0.0609356,0,0.944233,-0.329083,0.0112911,0,0.507413,0.268084,0.383227,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.344635,-0.0344823,0.476438,0.16272,0.461891,-0.021575,-0.000364382,0,0,0,0,0,0,0,-0.244134,-9.81693,-2.56505,18.7113,-0.752479,-1.09663,0.0498535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080195,0.144471,-0.0439263,-0.630682,-0.217084,0.161622,0.0467713,-0.386038,-1.4959,-0.815293,0.335726,0.0902226,-0.0733078,0.0462359,1
28540.7,-0.356455,-0.0986995,1.13498,-2.3687,-1.85707,1.9641,0.121674,0.0279281,0.0647892,-0.997498,0,0.312095,0.947438,0.0702758,0,0.949639,-0.313283,0.00623984,0,0.500422,0.281314,0.384237,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.319351,-0.0321839,0.466573,0.164731,0.425978,-0.0141589,0.000158148,0,0,0,0,0,0,0,-0.244134,-9.32102,-2.78722,18.5606,-0.788185,-1.09663,0.099292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382765,-0.017916,0.379136,-0.462504,-0.1951,0.217437,0.0757682,-1.31054,-1.03493,-0.330661,0.342475,-0.454786,0.381948,0.0462359,1
28540.7,-0.345884,-0.0995098,1.15074,-2.36289,-1.84354,1.96373,0.121606,0.0248527,0.0749779,-0.996866,0,0.295807,0.951967,0.0789756,0,0.954924,-0.296848,0.00147997,0,0.493358,0.294195,0.385252,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.303681,-0.0230617,0.463213,0.173055,0.378571,-0.00677352,0.00390096,0,0,0,0,0,0,0,-0.13305,-9.01554,-2.52537,19.0089,-0.851356,-1.02705,0.00957027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308308,-0.0842082,0.296664,-0.383854,-0.21007,0.194358,0.0963412,-1.28133,-1.33736,-0.0753407,0.56151,-0.557387,0.310855,0.0462359,1
28540.7,-0.33593,-0.100224,1.16616,-2.35674,-1.83035,1.96331,0.121552,0.0216838,0.0851824,-0.99612,0,0.280094,0.955935,0.0878432,0,0.959727,-0.280918,-0.00313084,0,0.486302,0.30656,0.386414,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.280101,-0.0179013,0.458565,0.192953,0.386476,-0.0122154,-0.00453998,0,0,0,0,0,0,0,-0.172723,-8.78543,-2.60075,18.7113,-0.743324,-1.00783,0.168872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663133,-0.132002,0.644767,-0.485033,-0.214043,0.277227,0.0920278,-2.13406,-1.27986,-0.0428672,0.552828,-0.894176,0.664478,0.0462359,1
28540.8,-0.326741,-0.100601,1.18139,-2.3507,-1.81781,1.96302,0.120713,0.0177266,0.0942485,-0.995381,0,0.264762,0.959556,0.0955715,0,0.96415,-0.265239,-0.00794395,0,0.479231,0.318376,0.38743,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.267201,-0.00384241,0.445816,0.169672,0.347847,-0.0051662,-0.0311642,0,0,0,0,0,0,0,-0.386957,-8.3292,-2.86259,19.0843,-0.842201,-0.948318,0.0892211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434853,-0.307816,0.376814,-0.0998211,-0.203339,0.212974,0.115877,-1.91708,-1.83033,1.04197,1.18963,-1.15787,0.44302,0.0462359,1
28540.8,-0.317774,-0.100726,1.1967,-2.34468,-1.80561,1.96245,0.12014,0.0135468,0.103287,-0.99455,0,0.249456,0.962841,0.103392,0,0.968291,-0.249502,-0.0127224,0,0.471935,0.329963,0.388402,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.25799,-0.000275689,0.443268,0.186198,0.376597,-0.0267112,-0.00528905,0,0,0,0,0,0,0,-0.172723,-8.09909,-2.75151,19.1596,-0.887977,-0.908035,0.0690795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286708,-0.0788186,-0.022943,-0.327221,-0.264297,0.228476,0.09336,0,0,0,0,0,0,0.0462372,1
28540.8,-0.309367,-0.100737,1.21176,-2.33818,-1.79167,1.96034,0.119816,0.00964651,0.113461,-0.993486,0,0.236975,0.964969,0.112505,0,0.971467,-0.236521,-0.0175792,0,0.464719,0.340685,0.389585,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.243235,-0.0022375,0.441312,0.196735,0.435048,-0.0819655,-0.0154298,0,0,0,0,0,0,0,-0.315546,-7.75791,-2.93797,18.9335,-0.932838,-0.819229,0.189014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376461,-0.112247,0.306576,-0.602551,-0.318155,0.366138,0.0914417,0,0,0,0,0,0,0.0462372,1
28540.9,-0.301495,-0.100742,1.22688,-2.33106,-1.77551,1.95518,0.119107,0.00691779,0.124189,-0.992225,0,0.228241,0.96586,0.12248,0,0.97358,-0.227318,-0.0216638,0,0.457587,0.350446,0.391227,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.219684,-0.000166582,0.439742,0.220916,0.499398,-0.209038,-0.0404918,0,0,0,0,0,0,0,0.0454774,-7.45243,-2.67613,19.3064,-1.05918,-0.739578,0.249438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505801,-0.0516703,0.420168,-0.823541,-0.350211,0.464373,0.113808,0,0,0,0,0,0,0.0462372,1
28540.9,-0.294348,-0.100762,1.24272,-2.32386,-1.75808,1.946,0.115771,0.00562026,0.132194,-0.991198,0,0.222881,0.966114,0.130112,0,0.974829,-0.221655,-0.0240342,0,0.450407,0.359261,0.393251,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.199055,-0.00613471,0.462376,0.21075,0.528608,-0.29929,-0.141446,0,0,0,0,0,0,0,0.156561,-7.07157,-2.63646,19.2707,-0.923683,-0.739578,0.0690795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147576,-0.0531342,-0.0196037,-0.435387,-0.360311,0.397779,0.165738,0,0,0,0,0,0,0.0462372,1
28540.9,-0.287946,-0.100795,1.25857,-2.31683,-1.74079,1.93595,0.108999,0.00387122,0.136433,-0.990632,0,0.218729,0.966535,0.133969,0,0.975777,-0.217203,-0.0261008,0,0.443293,0.367421,0.395269,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.177587,-0.000459416,0.46841,0.192397,0.488102,-0.306053,-0.247801,0,0,0,0,0,0,0,-0.208429,-6.655,-3.04906,19.1596,-0.734169,-0.799087,0.178943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579778,-0.296226,0.385102,0.0246637,-0.26848,0.399359,0.232208,0,0,0,0,0,0,0.0462372,1
28541,-0.282376,-0.100849,1.27487,-2.31062,-1.72582,1.92366,0.0981691,0.00332589,0.134482,-0.990901,0,0.214877,0.967663,0.13205,0,0.976635,-0.213365,-0.0256793,0,0.436213,0.374922,0.397402,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.154625,-0.00288289,0.479374,0.172923,0.402238,-0.375299,-0.395902,0,0,0,0,0,0,0,-0.244134,-6.04404,-2.93797,19.4968,-0.79734,-0.680068,0.168872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486415,-0.246198,0.267974,0.109693,-0.18507,0.381153,0.259177,0,0,0,0,0,0,0.0462372,1
28541,-0.277116,-0.100937,1.29113,-2.30499,-1.71353,1.9096,0.0832698,0.00412596,0.126549,-0.991942,0,0.210766,0.969557,0.12457,0,0.977527,-0.209586,-0.0226723,0,0.429185,0.381958,0.399786,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.160878,-0.000322339,0.476888,0.153516,0.326242,-0.453968,-0.474706,0,0,0,0,0,0,0,-0.244134,-5.85361,-3.04906,19.6079,-0.779029,-0.888809,0.239368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246424,-0.159415,0.0550922,0.295742,-0.118026,0.339468,0.253133,0,0,0,0,0,0,0.0462372,1
28541,-0.272361,-0.101113,1.30712,-2.3005,-1.7038,1.89403,0.0646884,0.00608871,0.112682,-0.993603,0,0.206873,0.971984,0.111498,0,0.978349,-0.206232,-0.017393,0,0.422314,0.388247,0.402148,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.13255,-0.0058279,0.46296,0.122843,0.257898,-0.475342,-0.562253,0,0,0,0,0,0,0,-0.172723,-5.24265,-2.93797,19.4572,-0.779029,-0.829299,0.139575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81177,-0.261949,0.629022,0.379695,-0.0947007,0.416877,0.243173,0,0,0,0,0,0,0.0462366,1
28541.1,-0.268045,-0.101424,1.32282,-2.29681,-1.69694,1.87728,0.0442805,0.00989263,0.0949416,-0.995424,0,0.202788,0.974596,0.0949704,0,0.979172,-0.202804,-0.0096119,0,0.415634,0.393999,0.404675,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.119626,-0.00801866,0.456417,0.0978429,0.16793,-0.494799,-0.602556,0,0,0,0,0,0,0,0.156561,-4.93717,-2.71184,19.6436,-0.806495,-0.977615,0.158801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674086,-0.214144,0.48868,0.4114,-0.0998616,0.346486,0.198836,0,0,0,0,0,0,0.0462366,1
28541.1,-0.264174,-0.101662,1.33775,-2.29381,-1.69245,1.86031,0.0235559,0.0149252,0.0754136,-0.997031,0,0.198775,0.977016,0.0768753,0,0.979931,-0.199336,-0.000408147,0,0.409312,0.399171,0.407206,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.11202,-0.00783256,0.421785,0.0895757,0.105242,-0.465405,-0.57318,0,0,0,0,0,0,0,-0.208429,-4.48093,-2.8983,19.6833,-0.869667,-0.997756,0.0196411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85261,-0.249467,0.706538,0.237315,-0.112931,0.320629,0.145085,0,0,0,0,0,0,0.0462366,1
28541.2,-0.260759,-0.101954,1.35167,-2.29095,-1.68956,1.84479,0.00519754,0.0205745,0.0578066,-0.998106,0,0.194392,0.979034,0.0607091,0,0.980708,-0.195277,0.0089062,0,0.403399,0.404026,0.409735,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.0821772,-0.00565737,0.391599,0.0837791,0.0787369,-0.434458,-0.48206,0,0,0,0,0,0,0,-0.172723,-4.21512,-2.93797,19.5326,-0.996009,-0.977615,-0.0700806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15477,-0.400344,1.02795,0.156537,-0.131652,0.268693,0.057298,0,0,0,0,0,0,0.0462372,1
28541.2,-0.258384,-0.102238,1.36457,-2.28817,-1.68706,1.83152,-0.00950563,0.025791,0.0440518,-0.998687,0,0.190374,0.98052,0.0481669,0,0.981373,-0.19137,0.0169026,0,0.398105,0.408364,0.412003,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.0661691,-0.00870836,0.367866,0.0781974,0.0804311,-0.381741,-0.36349,0,0,0,0,0,0,0,-0.244134,-3.98502,-3.01335,19.5683,-1.05003,-1.17628,0.00957027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36377,-0.439987,1.26492,-0.0833559,-0.175526,0.232989,-0.00312625,0,0,0,0,0,0,0.0462372,1
28541.2,-0.256847,-0.102515,1.37612,-2.2856,-1.68364,1.82141,-0.019756,0.0291798,0.0353936,-0.998938,0,0.18694,0.981537,0.0402377,0,0.981938,-0.187919,0.0220251,0,0.393424,0.412123,0.413652,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.02628,-0.00691555,0.319828,0.0698074,0.117812,-0.236852,-0.265178,0,0,0,0,0,0,0,-0.172723,-3.64383,-2.8983,19.5683,-1.1132,-1.19551,0.00957027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76527,-0.733078,1.63978,0.0841735,-0.24,0.208667,-0.0211477,0,0,0,0,0,0,0.0462372,1
28541.3,-0.256058,-0.102669,1.38621,-2.28294,-1.67872,1.81527,-0.0272002,0.0294589,0.0308006,-0.999082,0,0.183786,0.982308,0.0357026,0,0.982524,-0.184673,0.0232774,0,0.389369,0.415476,0.414609,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.0182658,-0.00115462,0.28286,0.0752228,0.155611,-0.141429,-0.168671,0,0,0,0,0,0,0,-0.0616393,-3.41373,-2.8983,19.7944,-1.1489,-1.27516,0.0297119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44516,-0.616876,1.37125,-0.067355,-0.272869,0.0997149,-0.0143316,0,0,0,0,0,0,0.0462372,1
28541.3,-0.255612,-0.102697,1.39505,-2.28044,-1.67217,1.81239,-0.0313819,0.0269401,0.0303595,-0.999166,0,0.180847,0.982888,0.034741,0,0.983142,-0.181636,0.020989,0,0.385724,0.41848,0.414823,1,-0.624236,0.0238419,0.748647,-2.38638,-2.00953,1.95709,0.132872,0.0129273,-0.00899485,0.234272,0.0743322,0.215142,-0.0384781,-0.0849673,0,0,0,0,0,0,0,-0.208429,-3.03287,-2.93797,19.9809,-1.12235,-1.19551,-0.0206421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31012,-0.631068,1.23336,0.16815,-0.291677,0.0240227,0.0183126,0,0,0,0,0,0,0.0462372,1
